,Office_Mada,Office_Madeleine,Office_Madisyn,Office_Malik,Office_Marc,Office_Marcia,Office_Marcus,Office_Marianne,Office_Marilyn,Office_Marion,Office_Mark,Office_Marla,Office_Marlon,Office_Martha,Office_Martin,Office_Marvin,Office_Mary,Office_Maryann,Office_Mason,Office_Mat,Office_Matthew,Office_Max,Office_Maximus,Office_Maya,Office_Megan,Office_Melinda,Office_Mercedes,Office_Michael,Office_Micheal,Office_Mick,Office_Mikayla,Office_Milton,Office_Mohammed,Office_Moises,Office_Monty,Office_Morgan,Office_Moses,Office_Muhammad,Office_Myron,UnivClass_Maddison,UnivDorm_Malachi,UnivDorm_Malcolm,UnivDorm_Marlene,UnivDorm_Marquis,UnivDorm_Mathew,UnivDorm_Mauricio,UnivDorm_Mckenzie,UnivDorm_Mitch,UnivLab_Mack,UnivLab_Madelyn,UnivLab_Margret,UnivLab_Mariana,UnivLab_Marie,UnivLab_Mario,UnivLab_Marshall,UnivLab_Miles
2014-07-21 11:00:00,80.0,72.75,42.75,109.5,41.75,357.0,40.0,114.75,21.0,119.75,135.5,8.0,50.75,66.25,34.5,7.5,44.5,6.76075,64.75,29.5,182.25,62.75,135.0,271.5,65.5,86.0,39.25,92.25,89.25,29.0,187.0,707.0,75.5,22.25,60.5,21.0,66.0,133.25,55.75,11.0,43.0,135.75,86.0,154.75,66.5,195.75,224.25,94.25,137.75,296.5,122.75,274.0,305.0,100.75,60.25,95.5
2014-07-21 12:00:00,116.75,87.25,44.75,103.25,40.5,366.25,54.0,132.75,24.25,134.0,147.25,8.5,48.5,95.25,37.75,13.75,55.5,8.740225,72.0,39.25,185.75,70.25,152.25,276.0,84.75,84.25,43.25,90.25,136.25,32.0,212.75,749.25,77.0,24.0,73.25,25.0,69.25,140.5,100.0,15.5,49.0,141.5,88.25,170.0,69.75,193.75,262.5,93.25,135.75,297.0,123.25,272.75,317.0,106.25,57.0,127.75
2014-07-21 13:00:00,113.75,111.5,62.5,113.0,50.25,380.25,69.5,140.25,35.0,150.75,160.75,8.75,52.25,98.75,38.75,12.75,68.5,12.03515,73.0,53.5,190.0,71.75,182.75,258.2175,96.5,69.7375,53.75,110.0,162.5,36.75,227.0,808.0,82.5,30.0,122.5,35.5,88.75,176.25,89.35,18.5,45.5,142.25,88.25,170.25,66.0,201.0,229.0,76.25,143.5,299.25,129.25,292.75,328.75,118.0,66.25,173.75
2014-07-21 14:00:00,128.25,113.25,64.1475,121.5,58.495,365.825,67.25,147.25,41.75,159.25,151.5,10.5,60.25,106.0,42.25,23.25,78.75,14.962875,74.0,53.75,201.25,75.5,198.5,265.9875,101.0,74.455,49.5,119.25,176.0,46.0,235.5,875.75,85.25,29.5375,120.195,36.25,86.3975,189.0,97.415,18.25,44.75,142.75,101.25,173.75,69.0,214.5,255.25,71.75,165.25,305.75,133.5,289.5,366.25,132.25,70.0,187.0
2014-07-21 15:00:00,124.0,109.08,68.1425,126.61,64.475,378.8875,73.25,150.25,45.0,163.0,161.0,12.75,56.1925,110.75,42.0,24.5,71.9675,15.970725,78.75,53.75,205.75,72.0,202.75,273.8475,106.75,79.475,66.5,120.0,179.5,47.75,246.75,903.0,86.75,31.205,128.1425,42.75,85.9,189.25,102.8475,18.25,47.0,148.0,104.75,168.25,68.25,227.75,224.0,88.75,174.25,313.5,131.5,311.285,402.0,123.2175,78.75,188.5
2014-07-21 16:00:00,121.0,112.8975,70.4675,142.0,68.0525,391.68,70.5,151.25,45.0,160.0,162.25,13.25,54.295,122.75,54.0,26.5,80.5,14.02445,84.75,53.5,214.5,73.25,204.75,282.005,108.5,82.375,65.4225,115.0,178.5,46.0,250.75,928.75,81.25,31.38,131.9725,38.75,92.75,204.5,106.71,18.75,50.5,144.75,101.5,173.5,70.5,231.25,241.75,75.5,177.0,325.75,132.5,345.7325,418.25,129.3575,80.25,177.25
2014-07-21 17:00:00,121.75,114.51,71.195,135.5825,69.795,399.345,71.0,150.75,42.75,157.5,159.5,14.25,57.2075,111.75,43.5,27.75,75.3975,11.924825,80.0,55.5,216.0,70.25,207.5,284.53,108.5,84.575,67.0425,120.75,172.75,45.25,249.25,934.75,88.5,31.75,136.93,43.5,86.8525,210.75,112.53,20.75,49.0,141.75,118.25,177.0,73.75,243.0,243.5,107.5,185.25,322.0,133.5,369.435,422.25,133.9775,81.75,172.5
2014-07-21 18:00:00,120.75,116.9025,71.7775,140.425,70.68,405.34,71.75,152.0,45.25,169.75,170.75,14.75,57.3625,110.25,43.0,27.75,80.0,11.722675,84.0,52.5,210.5,69.5,204.0,289.9125,105.75,87.0425,67.7225,116.0,170.0,44.5,246.75,931.25,91.0,32.32,139.2225,40.25,87.2175,205.25,118.67,18.5,52.25,151.25,100.75,173.25,73.5,245.75,275.5,111.0,189.25,329.5,131.75,374.1175,426.5,136.235,82.5,165.75
2014-07-21 19:00:00,119.75,117.67,74.225,141.6275,70.765,410.1,67.0,161.0,42.5,163.25,162.9475,14.75,56.1975,115.75,45.5,27.0,79.3025,14.1953,80.75,55.75,217.5,69.25,200.5,292.64,105.75,87.9575,69.2075,122.0,151.5,42.5,243.5,900.0,81.25,29.75,141.695,39.5,88.97,200.25,122.6075,18.75,51.5,145.5,99.0,170.25,73.25,234.75,291.5,100.25,190.5,333.0,132.5,381.81,423.5,137.09,81.5,166.5
2014-07-21 20:00:00,119.25,117.105,74.8375,142.175,71.33,415.8825,57.25,151.0,69.75,163.0,164.2075,13.75,57.685,116.75,45.0,23.0,79.815,14.109375,79.75,49.75,215.0,66.75,197.5,292.355,100.0,86.985,70.01,129.5,151.0,43.0,246.75,881.5,82.0,31.5,143.29,41.75,91.9625,186.5,122.265,19.5,49.5,141.0,123.25,169.75,67.25,273.0,200.75,100.0,191.25,333.2275,133.5,373.335,417.5,139.37,77.25,163.5
2014-07-21 21:00:00,112.75,115.695,74.1825,141.86,70.0,414.735,56.25,136.0,64.75,161.25,162.0,10.25,58.36,93.75,44.25,26.0,77.75,13.64845,77.75,46.75,215.5,68.0,174.75,281.4175,93.75,84.74,69.9925,121.25,140.0,37.75,238.5,865.5,81.5,24.0,137.2125,42.0,92.93,179.75,113.84,17.25,44.25,136.25,120.25,162.25,64.5,109.25,264.5,110.5,183.5,328.0,130.75,363.535,420.75,139.8925,73.5,154.0
2014-07-21 22:00:00,101.5,95.5,67.25,133.675,64.0,405.2725,45.5,131.25,56.0,155.5,134.25,10.25,56.25,89.75,43.75,18.75,54.5,10.625025,81.25,37.5,204.5,67.75,118.25,268.0,81.5,85.5,71.0,130.25,115.5,37.75,240.75,825.25,81.5,25.75,108.0,35.25,85.5,169.75,83.5,14.25,46.25,128.5,113.5,162.75,63.25,109.0,285.0,104.0,170.25,319.0,129.5,341.33,408.0,134.5575,68.25,142.5
2014-07-21 23:00:00,95.25,95.25,62.25,134.75,60.0,390.99,47.0,119.25,37.75,145.25,122.75,10.0,50.5,94.0,41.25,20.0,48.25,8.719725,81.75,34.75,204.25,66.5,40.5,97.25,72.25,82.5,65.75,118.75,104.0,36.0,221.0,800.75,81.5,23.25,87.75,35.75,84.75,164.75,70.75,9.0,43.25,132.5,123.75,163.5,64.5,104.5,251.5,109.75,167.0,321.0,129.5,320.84,382.5,130.1525,63.5,130.5
2014-07-22 00:00:00,91.75,84.5,59.0,116.5,34.25,372.18,51.75,106.25,27.5,144.0,121.75,9.75,48.0,73.0,39.75,7.5,41.25,8.614275,82.5,33.75,194.0,66.0,35.25,80.5,65.5,79.0,59.0,113.5,102.25,37.25,219.25,789.5,80.0,20.25,72.0,34.25,86.0,152.0,69.75,6.75,41.0,126.0,121.0,165.25,64.25,105.5,233.0,109.7125,162.25,315.75,126.25,312.7175,364.25,127.1325,63.25,116.75
2014-07-22 01:00:00,78.5,86.75,52.5,109.75,21.25,359.8525,46.25,103.25,27.25,139.5,88.75,10.0,38.75,71.25,37.75,14.25,38.5,5.186525,85.0,29.5,192.5,44.5,32.75,77.5,70.0,82.25,58.5,110.25,93.25,37.0,209.0,753.25,79.0,21.5,68.25,27.5,75.5,141.5,67.75,8.25,42.75,127.25,120.0,168.0,65.25,106.0,201.5,102.5,163.5,316.75,127.75,309.08,345.25,124.8075,63.25,113.25
2014-07-22 02:00:00,72.75,90.0,54.0,99.0,18.25,347.96,42.0,99.25,28.75,147.75,80.5,10.0,21.25,70.25,38.75,11.25,38.25,4.565425,85.75,28.5,183.5,54.0,31.75,76.5,71.5,82.5,59.0,116.0,97.0,34.75,189.25,754.25,79.75,24.0,56.25,25.75,75.5,138.0,68.5,7.25,46.5,132.5,122.75,171.25,69.25,110.75,191.5,101.25,165.75,312.5,129.0,305.335,333.25,120.7525,63.0,116.5
2014-07-22 03:00:00,70.0,89.0,53.25,47.25,18.0,337.4075,37.25,101.0,28.25,124.0,78.0,11.0,14.75,53.25,40.5,18.0,36.25,6.193375,85.5,28.75,161.75,55.25,34.75,77.75,69.0,82.75,53.25,62.25,89.25,32.75,184.5,734.75,79.0,23.75,48.75,27.25,75.75,145.75,65.75,7.0,44.0,131.0,126.0,176.5,69.25,109.75,186.25,102.75,165.5,313.5,131.25,284.7325,334.25,118.2075,63.75,96.0
2014-07-22 04:00:00,52.75,94.5,53.25,29.25,17.5,337.3325,37.75,93.25,27.0,122.5,76.0,10.75,12.5,44.5,45.75,8.0,33.75,5.13575,81.25,29.0,152.25,51.0,38.0,76.0,74.25,76.585,55.75,44.75,76.75,34.0,183.0,732.0,84.5,22.5,47.0,26.25,69.5,146.25,66.5,6.0,44.0,130.0,107.25,171.5,69.0,108.75,163.75,92.25,158.75,292.0,125.25,270.6075,325.0,131.75,61.0,75.5
2014-07-22 05:00:00,51.75,92.0,51.75,29.5,17.25,408.25,36.75,89.0,24.75,114.5,79.0,9.5,12.25,42.0,32.5,17.25,33.25,5.59085,78.5,28.75,154.0,53.0,32.5,79.25,68.5,80.25,54.25,47.0,68.75,30.5,183.75,720.75,78.25,16.5,47.25,23.5,80.75,141.0,65.25,6.75,45.75,129.75,92.5,169.0,69.75,108.75,151.75,94.5,153.0,286.5,126.75,441.75,311.5,131.25,61.75,66.75
2014-07-22 06:00:00,51.75,85.75,49.5,29.25,17.0,410.25,32.75,88.25,22.75,110.5,74.0,8.75,14.0,40.0,30.5,10.75,32.75,5.323225,77.0,29.0,154.5,45.0,31.5,76.25,74.0,80.75,56.0,40.0,77.5,32.0,180.25,721.25,78.0,14.75,46.75,23.5,80.25,144.75,62.5,7.75,46.75,134.5,94.0,166.5,68.0,109.5,149.5,88.25,152.0,286.5,124.25,467.5,324.5,131.25,60.0,64.25
2014-07-22 07:00:00,48.5,81.5,49.25,28.5,17.0,410.0,34.25,89.25,22.0,116.0,75.75,9.5,12.25,38.25,30.25,14.25,34.75,4.605475,77.75,29.25,156.5,40.0,33.5,78.75,68.75,76.5,51.0,42.0,64.5,30.25,181.0,719.0,78.0,15.75,46.75,23.25,67.0,146.5,62.75,6.0,46.0,130.75,89.25,169.0,70.5,109.0,145.0,87.0,151.25,288.0,123.0,273.4925,319.75,126.25,59.5,65.0
2014-07-22 08:00:00,50.5,84.75,50.25,29.0,16.5,408.0,35.5,88.5,36.25,116.0,77.25,9.0,17.0,40.0,30.25,13.25,35.0,4.7295,76.5,29.5,153.25,39.0,32.5,74.5,70.5,77.75,53.5,42.75,66.75,27.5,181.0,716.25,78.0,16.75,46.0,23.75,71.0,145.5,66.75,7.25,46.75,130.75,87.75,166.25,70.0,110.0,150.5,98.5,152.25,291.25,125.0,269.3525,317.75,117.9675,58.75,64.75
2014-07-22 09:00:00,49.25,94.25,51.0,36.25,16.5,408.25,38.25,88.75,35.5,108.25,75.5,9.0,12.25,40.25,30.5,11.25,35.0,4.7969,76.5,29.5,150.5,40.75,32.5,77.25,67.0,80.5,53.0,39.75,54.75,27.25,180.75,715.0,78.0,22.5,46.75,22.75,71.0,143.5,62.25,6.25,46.0,132.75,89.25,165.5,69.75,109.25,146.75,86.0,149.75,310.25,124.5,269.6425,319.25,130.25,57.25,63.0
2014-07-22 10:00:00,58.5,88.25,49.75,82.0,17.0,394.5,49.5,103.25,34.0,113.25,80.5,8.75,14.0,41.75,34.75,16.5,40.0,5.425775,75.75,29.5,158.5,60.25,31.5,78.25,69.5,77.5,53.5,49.0,52.5,28.25,179.75,729.0,77.75,22.0,46.25,22.5,71.5,142.5,79.75,7.25,43.5,123.25,87.5,165.0,70.0,107.25,192.5,86.75,150.25,317.5,123.5,274.125,311.25,124.0,57.75,66.5
2014-07-22 11:00:00,84.75,89.25,51.25,122.0,42.0,360.0,49.25,115.0,46.0,122.0,120.5,9.0,43.25,56.25,36.0,7.25,39.25,7.30955,74.5,29.5,184.0,71.0,121.75,231.25,65.75,72.75,45.25,52.25,88.5,28.0,195.0,722.25,78.0,24.0,66.25,22.5,78.5,141.25,69.75,13.25,42.5,134.5,95.5,159.75,67.5,111.25,197.75,82.75,147.0,314.25,124.0,277.5075,320.75,106.75,60.5,93.25
2014-07-22 12:00:00,103.25,93.75,55.5,137.5,42.0,367.75,54.5,135.5,42.75,139.0,161.0,8.25,47.75,81.25,38.75,13.5,60.25,10.018525,79.5,41.0,187.0,75.5,157.75,258.75,84.5,77.25,50.75,95.5,123.25,34.5,221.75,738.25,78.25,26.25,81.75,29.5,83.0,149.0,95.75,12.25,48.0,134.5,98.5,174.75,79.5,108.25,245.75,93.75,148.0,303.0,128.0,285.76,328.5,106.5,57.75,126.0
2014-07-22 13:00:00,116.75,112.5,68.5,133.5,48.75,380.25,74.75,146.25,48.25,163.5,156.75,9.25,42.75,107.25,42.0,11.75,72.5,11.8262,83.25,49.0,193.75,87.25,181.5,266.0,100.0,83.5,50.25,125.25,151.25,35.5,227.5,807.5,80.0,28.5425,126.5,36.0,88.0,168.75,88.2075,16.0,48.75,143.0,99.25,169.75,76.75,237.5,259.25,95.0,160.25,312.25,130.75,360.03,341.25,117.25,63.75,162.0
2014-07-22 14:00:00,122.0,101.1925,62.25,124.75,70.5,403.75,78.75,153.0,50.75,165.5,155.25,10.25,54.5,111.25,50.5,19.75,79.0,15.3496,80.25,61.75,205.5,78.75,191.25,257.2775,103.75,71.845,63.75,129.75,160.25,44.5,235.5,877.25,80.5,30.875,115.9225,42.5,87.25,176.25,96.23,14.75,47.0,146.5,101.0,170.0,77.5,278.0,215.0,80.75,172.5,316.75,133.5,383.7825,375.0,125.5,74.5,168.5
2014-07-22 15:00:00,124.5,107.245,68.5875,118.0,61.4275,375.23,78.25,157.25,53.0,163.0,166.5,10.75,59.0,106.75,43.75,26.5,74.5,16.330075,82.25,55.75,212.25,86.5,201.5,285.0,103.0,77.34,66.75,127.0,170.0,46.25,237.25,918.5,81.0,31.905,123.1725,43.5,83.25,179.5,101.0625,14.75,49.0,144.25,101.25,171.5,69.75,272.75,228.0,98.25,181.5,319.75,130.75,439.25,423.0,120.0975,77.25,173.5
2014-07-22 16:00:00,129.25,108.6075,67.935,140.75,62.495,400.0,86.0,157.75,55.75,161.0,162.0,10.75,54.25,113.5,45.75,26.5,73.5,18.078125,79.0,53.25,218.25,91.0,201.25,280.0,111.0,78.87,66.25,128.75,169.0,48.0,244.5,922.0,82.0,32.25,123.535,44.25,83.0,191.5,99.845,16.0,48.5,149.0,101.25,167.75,70.25,264.5,238.5,97.25,182.75,331.75,130.5,397.1225,426.5,123.525,76.75,171.25
2014-07-22 17:00:00,124.75,111.06,69.2625,132.1875,64.2875,405.75,76.25,156.25,55.5,164.5,159.25,10.5,57.2,114.25,46.25,23.99,80.75,17.411125,79.25,57.25,257.5,85.75,196.0,271.25,110.25,81.1525,67.25,143.0,163.75,42.25,241.25,911.0,82.5,30.75,125.8675,42.5,83.0,193.75,103.2275,16.75,47.5,143.25,111.0,168.75,71.0,267.0,216.0,86.5,179.25,333.25,130.0,401.7775,434.0,126.59,80.0,168.75
2014-07-22 18:00:00,119.5,111.645,67.7525,134.675,64.485,375.0275,78.75,159.5,59.5,164.0,170.75,10.0,58.045,115.25,48.0,27.0,73.79,16.299825,78.0,53.0,260.25,86.75,204.75,282.75,104.0625,82.3275,66.5,130.75,152.5,43.0,246.25,923.0,83.75,33.25,127.4,45.5,89.75,196.25,105.2225,18.25,48.5,142.5,130.0,172.5,68.75,224.0,248.5,99.5,185.0,328.75,135.25,409.2575,434.25,125.5725,81.0,161.25
2014-07-22 19:00:00,110.25,114.975,70.4125,141.75,65.7225,384.205,73.25,156.25,56.75,166.25,175.0,10.75,60.22,114.0,48.5,27.5,79.0,15.926775,79.0,53.0,263.5,81.25,200.75,278.25,106.5,83.7725,62.0,133.5,150.0,42.25,241.75,924.5,84.0,30.6375,133.7025,39.75,90.75,195.25,108.8125,21.5,47.0,141.5,112.25,168.75,71.75,215.4425,239.75,90.5,187.5,331.5,132.75,403.8975,431.25,129.91,78.5,159.75
2014-07-22 20:00:00,111.5,113.605,69.26,140.245,64.7025,406.25,64.25,147.5,56.5,161.25,166.75,10.0,49.75,123.25,50.25,27.5,74.25,14.10255,77.25,54.75,258.5,79.5,193.5,262.75,113.75,82.2825,64.75,125.75,147.0,41.5,241.0,890.25,85.0,31.0,131.995,43.25,89.315,184.25,106.1225,20.5,44.75,142.75,110.25,168.0,69.5,263.0,211.25,108.75,190.25,333.0,133.5,401.3475,427.25,130.2775,78.25,159.0
2014-07-22 21:00:00,118.0,116.25,67.8175,135.64,63.49,415.0,59.5,144.0,54.0,160.0,163.0,10.5,57.0025,99.0,52.75,26.75,64.0,13.539075,78.25,50.0,256.5,74.75,182.5,251.0,113.5,80.9275,66.25,120.0,130.0,37.75,237.5,849.5,85.0,30.1875,124.25,40.75,90.4725,188.75,93.0,20.75,46.0,138.25,105.0,158.75,62.25,252.75,201.75,94.25,181.0,319.8725,132.25,398.59,412.0,129.025,72.75,152.5
2014-07-22 22:00:00,93.5,92.0,65.0,133.5,60.0,395.0,53.25,134.0,53.0,151.25,141.0,10.0,49.75,91.25,44.25,23.5,52.5,11.020525,78.0,42.0,224.5,72.5,114.5,227.75,95.0,74.8925,52.25,120.5,123.25,33.5,225.5,822.5,84.75,24.75,104.5,35.25,87.25,168.75,64.75,16.25,44.75,127.5,112.75,165.75,62.5,249.25,240.0,107.25,169.5,314.75,131.75,361.0,386.0,125.0,61.25,136.75
2014-07-22 23:00:00,88.0,86.5,57.25,120.0,52.0,365.75,51.25,121.5,37.25,146.75,128.0,11.0,40.25,89.5,40.75,13.25,41.0,8.02245,79.75,38.0,200.0,71.75,45.75,97.0,80.75,79.5,49.25,119.25,110.25,36.0,214.5,796.0,80.75,24.0,86.75,35.5,85.25,153.75,45.75,10.75,42.5,124.5,122.0,162.5,61.5,245.75,228.75,99.5,168.0,311.5,133.5,303.75,366.0,132.0,60.25,134.25
2014-07-23 00:00:00,83.75,90.0,57.0,104.0,25.25,307.5,52.5,106.0,36.0,150.5,115.75,10.5,41.25,73.0,40.5,18.5,36.75,7.72265,85.0,36.0,195.25,67.75,38.5,80.75,74.5,78.25,54.75,115.5,106.25,40.0,211.75,779.75,79.0,23.25,68.5,32.5,75.25,144.25,47.5,9.0,42.5,127.5,120.5,163.25,64.0,244.0,236.0,81.75,163.75,308.0,128.0,301.75,360.25,121.0,61.5,128.0
2014-07-23 01:00:00,72.25,95.0,52.0,123.25,20.5,278.25,48.5,101.0,30.5,139.75,71.75,10.75,32.0,74.0,39.75,8.75,35.75,5.304675,90.75,31.5,195.5,68.25,37.5,75.75,78.25,63.25,50.0,112.25,91.5,36.75,201.75,741.75,78.0,18.0,62.25,29.0,71.25,134.75,42.75,10.5,44.5,125.25,129.0,169.5,65.5,237.75,177.0,102.75,154.25,300.5,131.0,309.25,346.75,114.5,61.0,123.25
2014-07-23 02:00:00,69.5,91.0,50.75,86.75,18.75,285.25,44.0,101.25,29.0,141.75,71.5,10.5,17.25,69.5,43.0,17.25,35.25,4.282225,90.25,31.75,183.25,74.5,37.75,76.75,76.75,71.25,47.5,106.25,93.5,38.75,182.5,694.0,78.0,17.75,53.5,28.0,63.75,134.5,43.75,10.0,45.5,130.5,110.75,171.0,67.5,239.0,169.25,88.0,152.0,292.75,128.0,292.5,332.5,107.0,61.0,107.5
2014-07-23 03:00:00,65.5,90.25,49.5,43.75,18.75,286.0,43.5,99.25,30.75,127.25,59.25,10.5,9.5,44.25,38.25,14.25,28.75,4.1953,86.75,30.25,156.0,59.75,36.25,76.0,72.0,65.5,51.25,58.5,95.75,37.25,176.25,679.0,77.0,16.5,49.25,29.0,66.75,138.75,44.25,9.25,44.0,126.5,120.25,174.0,69.75,237.75,169.0,85.25,150.75,285.5,127.5,279.0,321.75,98.75,61.5,88.25
2014-07-23 04:00:00,50.5,87.25,48.25,30.0,18.0,274.25,39.25,93.75,36.25,124.75,60.5,10.75,13.0,43.25,39.25,11.25,27.75,4.2217,83.0,29.0,152.0,54.0,36.75,74.5,75.0,59.5,50.25,53.5,91.5,37.5,174.75,680.5,77.75,23.75,50.5,30.75,63.5,129.25,39.25,8.5,46.0,131.0,104.75,169.0,69.0,230.5,158.0,90.25,146.0,271.75,123.5,256.75,315.5,95.25,62.25,73.75
2014-07-23 05:00:00,51.0,82.5,49.25,28.0,17.75,239.5,37.75,90.75,33.5,110.25,59.0,9.5,15.0,39.5,35.0,21.0,25.25,4.213875,80.25,29.5,154.25,52.0,35.25,76.0,78.5,67.75,54.0,42.25,76.25,36.0,174.25,669.0,78.0,18.5,46.0,25.5,63.0,130.25,40.75,9.5,44.75,131.5,92.0,169.0,70.0,232.0,142.5,73.5,141.5,268.0,124.0,271.0,305.0,90.0,59.25,63.25
2014-07-23 06:00:00,47.25,84.75,44.75,28.0,15.0,249.25,40.25,88.75,28.75,116.25,53.0,9.5,13.0,39.25,32.0,21.0,24.75,5.185525,78.5,28.0,150.5,41.25,33.25,75.0,67.75,49.0,43.25,40.75,72.75,32.0,174.5,665.0,77.25,14.25,45.25,23.25,60.0,127.5,38.75,9.5,44.0,131.25,104.0,164.25,68.25,224.75,146.0,73.5,136.75,268.25,122.5,257.0,301.75,90.5,58.75,62.75
2014-07-23 07:00:00,46.5,76.5,42.75,27.75,14.5,234.25,38.25,90.25,28.0,109.25,55.5,8.75,13.5,38.0,31.5,20.5,25.0,4.322275,78.5,28.25,150.25,42.75,29.25,77.0,68.75,45.25,44.25,42.5,54.5,30.5,175.75,671.75,77.25,14.5,44.25,23.0,60.0,127.25,40.5,8.75,43.75,134.25,89.5,163.5,68.25,221.0,141.0,72.25,135.75,266.0,123.75,265.25,306.0,92.5,58.75,60.75
2014-07-23 08:00:00,46.5,78.5,42.25,27.75,15.5,229.0,37.25,85.75,29.0,109.5,52.5,9.5,9.0,37.5,30.75,19.25,22.75,4.36425,78.25,27.75,150.75,41.0,28.5,74.75,70.75,47.5,47.75,40.0,57.5,29.0,172.5,670.0,77.25,14.75,44.5,22.25,54.5,132.25,40.25,9.0,45.0,128.5,84.75,164.5,68.5,217.5,138.25,70.75,136.25,265.75,123.0,263.75,306.75,87.25,57.25,60.75
2014-07-23 09:00:00,46.5,80.0,38.75,29.75,15.5,208.25,38.0,84.75,27.25,114.75,16.5,9.5,11.25,37.75,31.0,7.0,24.0,4.1094,77.75,28.25,152.25,40.5,28.0,74.5,69.5,47.0,46.5,47.75,50.25,27.25,174.0,663.75,77.25,19.0,43.0,22.25,68.0,129.25,39.5,8.75,44.5,128.75,84.0,164.0,66.75,213.25,142.5,70.0,133.75,279.25,122.75,255.5,302.0,88.5,59.75,61.75
2014-07-23 10:00:00,51.25,78.0,38.0,53.75,14.75,227.0,42.5,98.75,27.25,112.0,31.25,9.0,11.0,37.5,35.75,10.5,29.5,4.734375,77.0,30.25,156.75,59.0,32.75,76.25,65.5,43.25,52.5,47.0,57.75,28.25,172.25,677.5,77.5,27.75,46.5,20.5,67.75,127.0,61.0,9.0,45.0,123.0,83.25,164.25,69.5,214.25,166.5,69.25,132.75,284.0,125.0,280.25,299.5,91.25,57.5,63.75
2014-07-23 11:00:00,71.75,75.5,39.0,65.25,30.75,248.5,44.75,120.5,30.0,115.0,116.0,8.25,33.75,47.5,39.0,9.75,32.0,7.58985,75.0,31.0,177.5,78.0,119.25,186.0,70.5,42.0,45.25,46.75,90.0,27.5,187.5,712.5,77.75,23.75,56.0,21.5,77.0,126.75,55.5,17.25,44.75,133.5,98.75,159.5,67.75,207.25,178.0,68.25,136.25,275.5,124.75,273.0,316.5,95.25,57.5,91.5
2014-07-23 12:00:00,86.75,97.25,44.25,79.0,37.25,269.25,58.5,134.0,33.25,126.75,107.25,8.25,37.75,73.25,38.0,15.75,53.5,10.80175,80.75,45.75,186.5,80.75,159.75,238.5,85.25,51.0,47.25,89.5,119.5,30.0,216.25,756.5,78.5,25.75,77.75,27.0,74.75,134.75,74.75,17.25,45.5,133.5,97.5,162.0,72.0,158.5,181.0,66.75,114.0,285.0,130.0,273.5,331.75,92.5,56.5,115.5
2014-07-23 13:00:00,106.5,106.25,51.0,98.0,50.0,330.5,72.0,142.5,41.75,145.25,149.0,9.5,39.0,99.5,48.75,9.25,62.75,12.19045,85.25,51.0,197.25,82.75,186.0,250.5,101.5,50.25,50.5,117.0,159.5,35.75,225.5,783.5,78.25,27.2575,96.75,35.5,80.25,159.5,85.25,15.75,52.0,145.75,110.25,180.25,69.25,175.0,216.0,67.5,126.25,282.5,133.0,370.75,347.5,93.75,65.75,146.75
2014-07-23 14:00:00,116.0,113.5,68.5,110.0,62.75,342.5,77.75,159.25,49.5,147.25,158.25,10.0,50.75,106.0,47.25,22.75,72.0,14.588875,83.25,55.75,236.0,86.25,190.75,258.75,98.0,72.0,52.75,137.25,152.5,44.75,239.75,865.5,80.0,29.5,117.5,38.75,85.5,171.75,94.0,16.0,57.0,145.0,98.75,177.25,69.5,113.75,210.75,68.5,142.0,304.75,134.25,362.0,374.25,95.75,72.0,146.25
2014-07-23 15:00:00,114.5,117.75,72.0,128.0,66.25,353.75,77.75,162.5,57.0,149.0,163.25,11.5,56.0,113.25,52.0,20.0,75.25,13.8789,81.25,60.0,256.0,98.75,203.0,253.5,100.0,78.0,60.5,140.25,159.0,50.75,235.0,900.75,81.0,30.2025,127.5,39.0,84.25,190.5,102.75,18.75,50.75,148.75,103.5,178.0,73.25,229.0,208.25,77.25,157.75,311.5,133.0,341.0,393.25,103.75,78.5,155.0
2014-07-23 16:00:00,114.5,111.315,70.75,118.5,67.75,351.75,73.25,160.5,55.0,158.75,161.0,13.0,45.75,116.75,45.25,20.0,76.5,16.181625,81.75,56.5,236.5,100.25,205.75,259.5,95.0,79.25,58.75,138.0,164.25,46.5,235.75,899.25,83.0,30.6175,125.25,41.0,86.75,196.75,96.685,16.0,60.75,147.5,97.25,179.0,68.25,115.25,191.5,76.75,172.75,317.0,133.5,385.75,398.5,116.0,79.5,152.0
2014-07-23 17:00:00,117.25,107.8125,64.4725,124.0,68.5,344.25,71.75,170.5,55.5,152.25,158.5,13.75,58.5,121.25,50.75,22.7375,73.75,13.58205,85.25,63.0,225.25,86.5,194.5,255.25,99.0,82.25,63.25,132.25,155.5,45.25,244.75,906.25,82.5,28.0,126.75,42.75,86.25,191.5,96.3625,17.0,54.5,145.5,108.0,181.5,67.0,114.5,245.0,76.75,166.75,310.75,132.5,375.0,411.5,119.75,77.5,141.5
2014-07-23 18:00:00,112.25,110.91,66.4675,134.0,62.75,350.0,70.75,165.5,56.5,156.0,148.75,13.0,59.75,110.5,45.75,24.0,75.0,15.410175,84.0,62.75,221.0,86.5,196.0,256.5,96.25,81.0,65.5,127.5,173.0,44.75,239.25,911.0,85.5,30.6125,124.7925,40.75,88.5,190.5,101.08,14.75,57.0,150.0,115.25,208.75,72.25,115.75,222.0,90.75,172.5,317.75,131.5,394.0,409.25,125.75,81.25,136.75
